#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	stats
#open	2016-12-28-16-25-43
#fields	ts	peer	mem	pkts_proc	bytes_recv	pkts_dropped	pkts_link	pkt_lag	events_proc	events_queued	active_tcp_conns	active_udp_conns	active_icmp_conns	tcp_conns	udp_conns	icmp_conns	timers	active_timers	files	active_files	dns_requests	active_dns_requests	reassem_tcp_size	reassem_file_size	reassem_frag_size	reassem_unknown_size
#types	time	string	count	count	count	count	count	interval	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count
1258583013.914680	bro	74	34	3303	-	-	-	30	28	0	1	0	0	1	0	311	34	0	0	0	0	0	0	0	0
1258583343.914752	bro	74	95	17864	-	-	-	165	168	0	1	0	1	9	0	359	32	1	0	0	0	0	0	0	0
1258583673.914712	bro	74	407	153212	-	-	-	1497	1498	2	2	0	3	111	0	590	40	4	0	0	0	0	0	0	0
1258584003.914707	bro	74	157	42648	-	-	-	413	413	2	2	0	4	9	0	434	41	8	0	0	0	0	0	0	0
1258584322.735559	bro	74	81	25372	-	-	-	283	281	1	2	0	2	3	0	408	36	7	0	0	0	0	0	0	0
1258584633.914596	bro	75	542	200316	-	-	-	2132	2130	2	2	0	9	139	0	757	50	16	0	0	0	0	0	0	0
1258584933.914732	bro	75	49	5545	-	-	-	99	99	0	1	0	1	3	0	340	34	2	0	0	0	0	0	0	0
1258585263.914393	bro	75	28	3121	-	-	-	35	39	0	1	0	0	3	0	340	30	0	0	0	0	0	0	0	0
1258585593.914403	bro	75	434	154371	-	-	-	1644	1640	2	1	0	6	124	0	665	39	4	0	0	0	0	0	0	0
1258585923.914410	bro	75	88	12277	-	-	-	195	199	1	1	0	3	4	0	382	35	4	0	0	0	0	0	0	0
1258586241.832725	bro	75	182	30799	-	-	-	574	571	1	2	0	17	14	0	534	47	15	0	0	0	0	0	0	0
1258586553.914401	bro	75	478	165398	-	-	-	1925	1924	0	1	0	17	129	0	730	34	13	0	0	0	0	0	0	0
1258586853.914423	bro	75	45	4980	-	-	-	93	95	0	2	0	0	7	0	299	33	0	0	0	0	0	0	0	0
1258587153.914424	bro	75	32	3395	-	-	-	48	46	0	1	0	0	3	0	295	34	0	0	0	0	0	0	0	0
1258587453.914474	bro	75	593	314889	-	-	-	1696	1695	0	2	0	9	108	0	689	41	8	0	0	0	0	0	0	0
1258587756.292551	bro	75	190	62346	-	-	-	733	738	4	1	0	6	11	0	411	51	17	0	0	0	0	0	0	0
1258588072.264685	bro	75	42	3821	-	-	-	34	37	0	2	0	0	4	0	403	35	0	0	0	0	0	0	0	0
1258588383.914407	bro	75	446	159606	-	-	-	1663	1658	0	1	0	2	130	0	615	33	3	0	0	0	0	0	0	0
1258588683.914442	bro	75	271	80234	-	-	-	1254	1256	0	2	0	25	14	0	666	37	29	0	0	0	0	0	0	0
1258588985.464350	bro	75	292	70213	-	-	-	690	691	3	7	0	10	35	2	603	46	3	0	0	0	0	0	0	0
1258589287.188011	bro	75	480	163669	-	-	-	1566	1566	0	3	0	33	23	0	744	58	38	0	0	0	0	0	0	0
1258589587.281048	bro	75	908	723375	-	-	-	362	360	2	1	0	7	12	0	479	37	9	0	1	0	0	0	0	0
1258589913.914420	bro	76	24005	21792290	-	-	-	2021	2019	0	1	0	38	36	9	896	54	39	0	0	0	0	0	0	0
1258590243.252572	bro	76	36	6551	-	-	-	44	56	0	2	0	0	5	1	323	34	0	0	0	0	0	0	0	0
1258590543.914401	bro	76	22	2193	-	-	-	41	30	0	1	0	0	1	0	266	32	0	0	0	0	0	0	0	0
1258590843.914413	bro	76	20	1930	-	-	-	22	19	0	1	0	0	0	0	270	35	0	0	0	0	0	0	0	0
1258591173.914425	bro	76	26	2917	-	-	-	22	24	0	2	0	0	1	0	291	34	0	0	0	0	0	0	0	0
1258591503.914423	bro	76	30	3711	-	-	-	30	30	0	1	0	0	2	0	342	33	0	0	0	0	0	0	0	0
1258591804.621816	bro	76	153	14981	-	-	-	364	363	0	1	2	0	21	3	365	36	0	0	0	0	0	0	0	0
1258592111.121684	bro	76	73	7337	-	-	-	130	142	0	5	3	0	12	3	338	38	0	0	0	0	0	0	0	0
1258592411.428951	bro	76	2996	3201659	-	-	-	1228	1222	1	6	0	7	40	0	613	48	16	0	10	1	0	0	0	0
1258592733.914397	bro	76	3985	3433939	-	-	-	8995	8994	0	2	0	32	27	0	1088	33	242	0	49	20	0	0	0	0
1258593033.914414	bro	76	64514	79682213	-	-	-	2236	2230	3	3	0	56	28	0	912	53	43	0	0	20	0	0	0	0
1258593337.621844	bro	76	581	366149	-	-	-	922	929	0	8	0	16	42	0	557	49	11	0	0	20	0	0	0	0
1258593663.914393	bro	76	517	307120	-	-	-	1179	1173	0	1	0	28	25	0	743	34	30	0	0	20	0	0	0	0
1258593963.914407	bro	76	908	776600	-	-	-	632	633	1	7	0	20	23	0	549	45	13	0	0	20	0	0	0	0
1258594263.914411	bro	77	26999	24766515	-	-	-	10781	10779	3	1	0	60	35	0	1695	53	262	1	0	20	0	0	0	0
1258594563.914413	bro	77	26436	24367447	-	-	-	71	74	2	2	0	5	3	0	921	40	0	1	0	20	0	0	0	0
1258594864.013374	bro	77	28918	26283595	-	-	-	84	83	2	4	0	4	7	0	889	46	0	1	0	20	1440	0	0	0
1258595164.052282	bro	77	28012	27086980	-	-	-	348	350	3	3	0	5	25	0	929	43	1	1	0	20	1440	0	0	0
1258595464.176655	bro	78	30234	29631534	-	-	-	423	424	2	2	0	11	12	0	935	38	10	1	0	20	1352	0	0	0
1258595764.190115	bro	80	130576	145431519	-	-	-	6322	6321	5	2	0	166	17	0	1914	47	79	2	0	20	4232	33232	0	0
1258596080.307363	bro	80	19697	18727095	-	-	-	463	459	2	2	0	11	8	0	852	43	14	0	0	20	0	0	0	0
1258596393.914415	bro	86	18771	20196789	-	-	-	7813	7816	1	2	0	67	8	0	1020	46	34	7	0	20	0	1055896	0	0
1258596712.798012	bro	86	427	81684	-	-	-	1500	1501	1	2	0	39	10	0	663	65	29	1	0	20	0	30168	0	0
1258597021.112692	bro	90	6203	6596404	-	-	-	4714	4715	2	1	0	37	10	0	732	36	21	0	0	20	0	0	0	0
1258597323.914397	bro	90	35	3911	-	-	-	69	64	1	1	0	0	4	0	316	39	0	0	0	20	0	0	0	0
1258597653.914398	bro	90	69	8978	-	-	-	145	151	1	2	0	2	13	0	408	35	0	0	0	20	0	0	0	0
1258597953.914422	bro	90	32	3395	-	-	-	50	47	0	2	0	0	3	0	300	33	0	0	0	20	0	0	0	0
1258598257.650038	bro	90	71	9389	-	-	-	191	190	2	3	0	2	8	0	299	42	1	0	0	20	0	0	0	0
1258598583.914405	bro	90	35	3781	-	-	-	57	55	0	2	0	0	4	0	348	36	0	0	0	20	0	0	0	0
1258598883.914428	bro	90	270	43107	-	-	-	1336	1336	0	2	0	28	14	0	578	36	50	0	0	20	0	0	0	0
1258599213.914395	bro	90	278	42448	-	-	-	1418	1420	0	1	0	31	7	0	586	33	58	0	0	20	0	0	0	0
1258599513.914399	bro	90	54	6599	-	-	-	90	89	0	1	0	2	8	0	383	34	0	0	0	20	0	0	0	0
1258599843.914406	bro	90	46	5053	-	-	-	72	75	0	1	0	0	6	0	372	32	0	0	0	20	0	0	0	0
1258600173.914384	bro	90	67	11136	-	-	-	155	151	0	1	0	2	9	0	368	35	1	0	0	20	0	0	0	0
1258600473.914402	bro	90	48	5852	-	-	-	78	80	0	1	0	0	6	0	348	33	0	0	0	20	0	0	0	0
1258600799.038177	bro	90	1020	798556	-	-	-	1033	1039	0	3	0	29	15	0	700	36	33	0	0	20	0	0	0	0
1258601103.914408	bro	90	71	11553	-	-	-	170	163	0	2	0	1	10	0	343	35	1	0	0	20	0	0	0	0
1258601403.914423	bro	90	30	3265	-	-	-	38	42	0	1	0	2	4	0	320	30	0	0	0	20	0	0	0	0
1258601725.508415	bro	90	34	3609	-	-	-	47	52	0	2	0	0	4	0	297	32	0	0	0	20	0	0	0	0
1258602033.914407	bro	90	49	6414	-	-	-	98	88	0	1	0	0	8	0	358	35	0	0	0	20	0	0	0	0
1258602363.914395	bro	90	39	4827	-	-	-	51	54	0	1	0	0	4	0	318	32	0	0	0	20	0	0	0	0
1258602663.914405	bro	90	44	4860	-	-	-	74	71	0	2	0	0	5	0	327	36	0	0	0	20	0	0	0	0
1258602963.914406	bro	90	130	21678	-	-	-	419	422	0	3	0	11	7	0	411	49	14	0	0	20	0	0	0	0
1258603263.914418	bro	90	43	4613	-	-	-	73	71	0	2	0	0	4	0	298	35	0	0	0	20	0	0	0	0
1258603563.914418	bro	90	25	2931	-	-	-	42	46	0	1	0	0	3	0	267	30	0	0	0	20	0	0	0	0
1258603863.914443	bro	90	37	4458	-	-	-	53	51	0	1	0	0	4	0	324	32	0	0	0	20	0	0	0	0
1258604193.914388	bro	90	60	7199	-	-	-	116	114	0	1	0	2	9	0	362	35	0	0	0	20	0	0	0	0
1258604493.914422	bro	90	70	13089	-	-	-	188	192	0	1	0	4	7	0	369	30	4	0	0	20	0	0	0	0
1258604812.940861	bro	90	61	8098	-	-	-	131	130	0	2	0	0	12	0	413	33	0	0	0	20	0	0	0	0
1258605123.914397	bro	90	34	3588	-	-	-	51	48	0	1	0	0	3	0	322	34	0	0	0	20	0	0	0	0
1258605423.914439	bro	90	45	5452	-	-	-	68	72	0	6	0	0	6	0	348	36	0	0	0	20	0	0	0	0
1258605753.914401	bro	90	27	3167	-	-	-	35	31	0	2	0	0	2	0	321	35	0	0	0	20	0	0	0	0
1258606053.914406	bro	90	40	4357	-	-	-	62	65	0	1	0	2	4	0	274	31	0	0	0	20	0	0	0	0
1258606353.914408	bro	90	50	6266	-	-	-	77	77	0	3	0	0	7	0	376	33	0	0	0	20	0	0	0	0
1258606683.914399	bro	90	41	4697	-	-	-	69	66	0	1	0	0	4	0	302	34	0	0	0	20	0	0	0	0
1258607013.914412	bro	90	46	5053	-	-	-	70	72	0	2	0	0	5	0	323	33	0	0	0	20	0	0	0	0
1258607319.034050	bro	90	42	5168	-	-	-	78	76	0	1	0	0	6	0	278	34	0	0	0	20	0	0	0	0
1258607643.914395	bro	90	67	7277	-	-	-	126	128	0	1	0	6	8	0	352	33	0	0	0	20	0	0	0	0
1258607948.127237	bro	90	956	773111	-	-	-	917	921	1	3	0	29	10	0	627	43	30	0	0	20	88	0	0	0
1258608248.331702	bro	90	52	6856	-	-	-	116	111	0	5	0	0	9	0	330	40	0	0	0	20	0	0	0	0
1258608573.914425	bro	89	207	105469	-	-	-	454	454	0	1	0	8	11	0	463	35	6	0	0	20	0	0	0	0
1258608903.914433	bro	89	34	3588	-	-	-	46	47	0	1	0	0	3	0	318	32	0	0	0	20	0	0	0	0
1258609233.914405	bro	89	49	6010	-	-	-	84	81	0	1	0	0	7	0	329	35	0	0	0	20	0	0	0	0
1258609533.914407	bro	89	53	5703	-	-	-	89	91	0	1	0	6	5	0	343	33	0	0	0	20	0	0	0	0
1258609833.914407	bro	89	43	4613	-	-	-	71	70	0	1	0	0	4	0	325	34	0	0	0	20	0	0	0	0
1258610163.058606	bro	89	46	5952	-	-	-	56	58	0	2	0	0	7	0	347	34	0	0	0	20	0	0	0	0
1258610463.914394	bro	89	117	19623	-	-	-	422	421	0	3	0	9	6	0	380	35	14	0	0	20	0	0	0	0
1258610793.914406	bro	89	44	5652	-	-	-	77	81	0	2	0	0	8	0	376	32	0	0	0	20	0	0	0	0
1258611104.923089	bro	89	36	4009	-	-	-	56	51	0	2	0	0	3	0	300	35	0	0	0	20	0	0	0	0
1258611423.914401	bro	89	50	5924	-	-	-	92	94	0	1	0	0	7	0	349	32	0	0	0	20	0	0	0	0
1258611753.914411	bro	89	52	6705	-	-	-	96	94	0	2	0	0	8	0	358	36	0	0	0	20	0	0	0	0
1258612083.914402	bro	89	49	5667	-	-	-	100	103	0	1	0	0	9	0	302	32	0	0	0	20	0	0	0	0
1258612383.914421	bro	89	32	3395	-	-	-	49	45	0	1	0	0	3	0	297	35	0	0	0	20	0	0	0	0
1258612713.914402	bro	89	50	5869	-	-	-	76	82	0	1	0	0	7	0	296	30	0	0	0	20	0	0	0	0
1258613013.914411	bro	89	33	4523	-	-	-	58	55	0	1	0	0	5	0	326	32	0	0	0	20	0	0	0	0
1258613318.006901	bro	89	33	3491	-	-	-	47	49	0	3	0	0	4	0	298	38	0	0	0	20	0	0	0	0
1258613643.914423	bro	89	55	6967	-	-	-	79	79	0	2	0	0	8	0	371	32	0	0	0	20	0	0	0	0
1258613973.914400	bro	89	64	8249	-	-	-	172	167	0	1	0	4	4	0	371	35	4	0	0	20	0	0	0	0
1258614273.914422	bro	89	51	5474	-	-	-	86	89	0	1	0	2	7	0	377	32	0	0	0	20	0	0	0	0
1258614603.914437	bro	89	39	4651	-	-	-	57	55	0	1	0	0	5	0	374	34	0	0	0	20	0	0	0	0
1258614904.598547	bro	89	78	10999	-	-	-	183	184	3	2	0	3	8	0	368	44	4	0	0	20	0	0	0	0
1258615233.914387	bro	89	967	786655	-	-	-	701	704	0	2	0	15	9	0	523	32	24	0	0	20	0	0	0	0
1258615533.914417	bro	89	49	6525	-	-	-	102	97	0	2	0	0	8	0	334	36	0	0	0	20	0	0	0	0
1258615863.914404	bro	89	42	4449	-	-	-	62	66	0	1	0	2	5	0	375	31	0	0	0	20	0	0	0	0
1258616163.914414	bro	89	36	4211	-	-	-	51	52	0	1	0	0	4	0	270	30	0	0	0	20	0	0	0	0
1258616463.914419	bro	89	54	7070	-	-	-	94	92	0	3	0	0	9	0	356	34	0	0	0	20	0	0	0	0
1258616786.584550	bro	89	33	3513	-	-	-	46	49	0	2	0	0	3	0	292	31	0	0	0	20	0	0	0	0
1258617093.914433	bro	89	56	6816	-	-	-	95	95	0	3	0	0	9	0	306	32	0	0	0	20	0	0	0	0
1258617423.914393	bro	89	121	23443	-	-	-	418	412	0	2	0	10	6	0	437	50	14	0	0	20	0	0	0	0
1258617723.914441	bro	89	38	4009	-	-	-	58	59	0	4	0	0	5	0	272	38	0	0	0	20	0	0	0	0
1258618053.914446	bro	89	34	4284	-	-	-	41	45	0	1	0	0	4	0	343	30	0	0	0	20	0	0	0	0
1258618383.914409	bro	89	55	7054	-	-	-	123	124	0	1	0	1	5	0	352	29	0	0	0	20	0	0	0	0
1258618713.914388	bro	89	58	6793	-	-	-	133	131	0	1	0	0	10	0	384	31	0	0	0	20	0	0	0	0
1258619013.914395	bro	89	70	9305	-	-	-	156	156	0	2	0	2	9	0	369	32	0	0	0	20	0	0	0	0
1258619313.914401	bro	89	61	9926	-	-	-	145	141	1	2	0	2	9	0	402	38	1	0	0	20	0	0	0	0
1258619613.914430	bro	89	33	3266	-	-	-	46	51	0	1	0	1	2	0	293	30	0	0	0	20	0	0	0	0
1258619913.914430	bro	89	48	5676	-	-	-	80	79	0	2	0	0	7	0	377	32	0	0	0	20	0	0	0	0
1258620213.914439	bro	89	31	4027	-	-	-	52	48	0	1	0	0	5	0	328	35	0	0	0	20	0	0	0	0
1258620543.914404	bro	89	34	3588	-	-	-	41	46	0	1	0	0	3	0	314	30	0	0	0	20	0	0	0	0
1258620873.914422	bro	89	57	7181	-	-	-	84	85	0	1	0	0	9	0	429	30	0	0	0	20	0	0	0	0
1258621203.914414	bro	89	37	3963	-	-	-	66	63	0	1	0	0	4	0	324	32	0	0	0	20	0	0	0	0
1258621503.914427	bro	89	46	5570	-	-	-	80	77	0	2	0	0	7	0	303	36	0	0	0	20	0	0	0	0
1258621833.914426	bro	89	50	5775	-	-	-	78	81	0	2	0	3	6	0	335	34	0	0	0	20	0	0	0	0
1258622139.956085	bro	89	145	29541	-	-	-	470	472	0	3	0	12	9	0	426	47	14	0	0	20	0	0	0	0
1258622440.379738	bro	89	165	27877	-	-	-	561	559	0	4	0	13	12	0	487	39	14	0	0	20	0	0	0	0
1258622763.914394	bro	89	41	4934	-	-	-	99	101	0	2	0	0	8	0	324	32	0	0	0	20	0	0	0	0
1258623063.914409	bro	89	43	4991	-	-	-	98	93	0	1	0	1	3	0	307	35	2	0	0	20	0	0	0	0
1258623363.914416	bro	89	37	4458	-	-	-	49	54	0	1	0	0	5	0	342	30	0	0	0	20	0	0	0	0
1258623693.914415	bro	89	51	6292	-	-	-	85	83	0	1	0	0	7	0	327	32	0	0	0	20	0	0	0	0
1258624023.914407	bro	89	44	4281	-	-	-	74	71	0	1	0	3	4	0	363	35	0	0	0	20	0	0	0	0
1258624337.890460	bro	89	56	7106	-	-	-	80	84	0	2	0	0	9	0	375	33	0	0	0	20	0	0	0	0
1258624653.914401	bro	89	116	20833	-	-	-	404	401	0	3	0	8	5	0	427	48	14	0	0	20	0	0	0	0
1258624953.914406	bro	89	31	3148	-	-	-	44	46	0	2	0	0	2	0	293	33	0	0	0	20	0	0	0	0
1258625253.914416	bro	89	36	4599	-	-	-	57	55	0	1	0	0	6	0	324	34	0	0	0	20	0	0	0	0
1258625553.914431	bro	89	37	4634	-	-	-	53	55	0	1	0	0	4	0	294	32	0	0	0	20	0	0	0	0
1258625870.578474	bro	89	53	6171	-	-	-	115	112	0	1	0	0	8	0	332	35	0	0	0	20	0	0	0	0
1258626183.914394	bro	89	52	6899	-	-	-	94	96	0	2	0	0	9	0	351	34	0	0	0	20	0	0	0	0
1258626483.914402	bro	89	46	5216	-	-	-	96	97	0	1	0	0	7	0	302	32	0	0	0	20	0	0	0	0
1258626783.914402	bro	89	25	2993	-	-	-	26	23	0	3	0	0	2	0	271	37	0	0	0	20	0	0	0	0
1258627084.540367	bro	89	39	4105	-	-	-	57	64	0	3	0	0	5	0	294	34	0	0	0	20	0	0	0	0
1258627413.914410	bro	89	44	5582	-	-	-	70	68	0	1	0	0	5	0	322	30	0	0	0	20	0	0	0	0
1258627725.313720	bro	89	33	3459	-	-	-	48	47	0	1	0	0	3	0	296	31	0	0	0	20	0	0	0	0
1258628043.914386	bro	89	56	7117	-	-	-	83	83	0	1	0	0	8	0	326	31	0	0	0	20	0	0	0	0
1258628343.914433	bro	89	36	3888	-	-	-	60	61	0	1	0	0	4	0	319	30	0	0	0	20	0	0	0	0
1258628673.914407	bro	89	49	6010	-	-	-	80	81	0	1	0	0	7	0	352	31	0	0	0	20	0	0	0	0
1258629003.914402	bro	89	38	4709	-	-	-	55	54	0	2	0	0	4	0	322	32	0	0	0	20	0	0	0	0
1258629303.914442	bro	89	69	9895	-	-	-	208	203	2	6	0	5	9	0	354	52	4	0	0	20	0	0	0	0
1258629633.914419	bro	89	173	33337	-	-	-	601	605	0	1	0	15	7	0	513	31	20	0	0	20	0	0	0	0
1258629963.914409	bro	89	41	4956	-	-	-	94	95	0	1	0	0	7	0	354	30	0	0	0	20	0	0	0	0
1258630293.914417	bro	89	46	5053	-	-	-	74	74	0	1	0	0	5	0	351	30	0	0	0	20	0	0	0	0
1258630593.914428	bro	89	37	4458	-	-	-	52	51	0	1	0	0	4	0	298	31	0	0	0	20	0	0	0	0
1258630923.914420	bro	89	167	84349	-	-	-	320	321	0	1	0	5	12	0	414	30	4	0	0	20	0	0	0	0
1258631253.914379	bro	89	34	3588	-	-	-	50	48	0	1	0	0	3	0	322	32	0	0	0	20	0	0	0	0
1258631553.914420	bro	89	55	6988	-	-	-	84	81	0	1	0	0	8	0	303	35	0	0	0	20	0	0	0	0
1258631853.914475	bro	89	107	19298	-	-	-	382	384	0	2	0	10	3	0	401	45	14	0	0	20	0	0	0	0
1258632154.316442	bro	89	38	4554	-	-	-	53	56	0	5	0	0	6	0	300	40	0	0	0	20	0	0	0	0
1258632483.914417	bro	89	46	5401	-	-	-	74	73	0	2	0	0	4	0	319	32	0	0	0	20	0	0	0	0
1258632813.914418	bro	89	35	4030	-	-	-	55	52	0	1	0	0	3	0	299	34	0	0	0	20	0	0	0	0
1258633143.914407	bro	89	64	8170	-	-	-	120	122	0	2	0	0	11	0	408	34	0	0	0	20	0	0	0	0
1258633443.914419	bro	89	165	83479	-	-	-	348	350	0	3	0	7	14	0	396	34	4	0	0	20	0	0	0	0
1258633743.914420	bro	89	51	5380	-	-	-	95	90	0	1	0	2	7	0	360	35	0	0	0	20	0	0	0	0
1258634073.914390	bro	89	39	4651	-	-	-	52	54	0	2	0	0	5	0	321	34	0	0	0	20	0	0	0	0
1258634373.914410	bro	89	42	5374	-	-	-	72	73	0	3	0	0	6	0	324	34	0	0	0	20	0	0	0	0
1258634703.914408	bro	89	32	3482	-	-	-	45	47	0	2	0	0	3	0	342	31	0	0	0	20	0	0	0	0
1258635033.914396	bro	89	45	5716	-	-	-	58	58	0	2	0	0	6	0	377	32	0	0	0	20	0	0	0	0
1258635348.175550	bro	89	51	5215	-	-	-	92	93	0	2	0	2	7	0	387	36	0	0	0	20	0	0	0	0
1258635663.914410	bro	89	35	3893	-	-	-	59	57	0	1	0	0	3	0	315	31	0	0	0	20	0	0	0	0
1258635963.914415	bro	89	49	5923	-	-	-	82	82	0	1	0	0	8	0	327	31	0	0	0	20	0	0	0	0
1258636293.914396	bro	89	51	5642	-	-	-	76	78	0	1	0	3	5	0	334	30	0	0	0	20	0	0	0	0
1258636593.914419	bro	89	257	100096	-	-	-	690	686	1	3	0	20	16	0	522	54	16	0	0	20	0	0	0	0
1258636923.914418	bro	89	120	18239	-	-	-	367	369	1	1	0	17	8	0	539	32	10	0	0	20	0	0	0	0
1258637223.914426	bro	89	35	3998	-	-	-	74	70	0	3	0	0	6	0	277	37	0	0	0	20	0	0	0	0
1258637553.914416	bro	89	50	5869	-	-	-	76	81	0	2	0	0	7	0	347	32	0	0	0	20	0	0	0	0
1258637883.914405	bro	89	41	4933	-	-	-	62	57	0	2	0	0	4	0	327	36	0	0	0	20	0	0	0	0
